ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,12462,2019-07-01 00:00:00,2023-12-16 22:00:00
INTC,Intel Corporation,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,11178,2019-01-01 00:00:00,2023-12-16 10:00:00
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,11040,2019-01-02 00:00:00,2023-12-16 23:00:00
DIS,The Walt Disney Company,Communication Services,Entertainment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,10597,2019-06-13 00:00:00,2023-12-16 19:00:00
AAPL,Apple Inc.,Technology,Consumer Electronics,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,9811,2020-03-09 00:00:00,2023-12-16 22:00:00
BHFAL,"Brighthouse Financial, Inc.",,,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,9614,2023-11-30 00:00:00,2023-12-16 23:46:00
ACGLO,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,9014,2023-11-28 00:00:00,2023-12-16 23:56:00
PFFL,ETRACS 2xMonthly Pay Leveraged Preferred Stock Index ETN,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8822,2023-07-21 00:00:00,2023-12-16 23:49:00
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8737,2022-04-26 00:00:00,2023-12-16 23:02:00
UEVM,VictoryShares Emerging Markets Value Momentum ETF,,,NGM,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8715,2023-07-18 00:00:00,2023-12-16 23:00:00
UCIB,UBS ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8699,2023-07-18 00:00:00,2023-12-16 23:18:00
WLDR,Affinity World Leaders Equity ETF,,,BTS,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8698,2023-07-19 00:00:00,2023-12-16 23:45:00
GDMA,Gadsden Dynamic Multi-Asset ETF,,,BTS,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8680,2023-07-21 00:00:00,2023-12-16 23:00:00
WTRE,WisdomTree New Economy Real Estate ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8680,2023-07-19 00:00:00,2023-12-16 23:46:00
FSMB,First Trust Short Duration Managed Municipal ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8662,2023-07-21 00:00:00,2023-12-16 23:32:00
HVT-A,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8630,2023-11-30 00:00:00,2023-12-16 23:26:00
UOCT,Innovator U.S. Equity Ultra Buffer ETF October,,,BTS,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,8591,2023-07-19 00:00:00,2023-12-16 23:39:00
GTN-A,"Gray Media, Inc.",Communication Services,Broadcasting,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8583,2023-11-30 00:00:00,2023-12-16 23:00:00
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8581,2019-01-02 00:00:00,2023-12-16 13:00:00
ESGRO,Enstar Group Limited - Deposito,,,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8575,2023-12-01 00:00:00,2023-12-16 23:54:00
BH-A,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8541,2023-11-30 00:00:00,2023-12-16 23:45:00
AGM-A,Federal Agricultural Mortgage Corporation,Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8507,2023-11-30 00:00:00,2023-12-16 23:27:00
AKO-A,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8191,2023-11-30 00:00:00,2023-12-16 23:44:00
HCXY,"Hercules Capital, Inc.",,,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8137,2023-12-01 00:00:00,2023-12-16 23:50:00
WSO-B,"Watsco, Inc.",Industrials,Industrial Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,8054,2023-11-29 00:00:00,2023-12-16 23:00:00
QVCD,"QVC, Inc. 6.375% Senior Secured",,,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,7775,2023-11-29 00:00:00,2023-12-16 23:11:00
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,7733,2019-01-04 00:00:00,2023-12-16 23:00:00
PBR-A,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,7693,2023-11-30 00:00:00,2023-12-16 23:37:00
FFIU,Fieldstone UVA Unconstrained Medium-Term Fixed Income ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,7428,2023-07-20 00:00:00,2023-12-16 23:00:00
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,7040,2019-01-01 00:00:00,2023-12-31 00:00:00
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,7026,2019-01-02 00:00:00,2023-12-16 19:00:00
CIG-C,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6919,2023-12-01 00:00:00,2023-12-16 23:08:00
HDMV,First Trust Horizon Managed Volatility Developed International ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,6911,2023-07-21 00:00:00,2023-12-16 23:39:00
ARGD,,,,,,1257,2019-01-02,2023-12-28,96.4,True,True,True,6821,2023-12-05 00:00:00,2023-12-16 23:48:00
AKO-B,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6815,2023-11-30 00:00:00,2023-12-16 23:39:00
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6578,2019-01-01 00:00:00,2023-12-16 16:00:00
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6329,2019-01-02 00:00:00,2023-12-16 23:03:00
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6207,2019-01-02 00:00:00,2023-12-16 21:00:00
OXLCM,Oxford Lane Capital Corp. - 6.7,Financial Services,Asset Management,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,6200,2023-12-01 00:00:00,2023-12-16 23:49:00
T,AT&T Inc.,Communication Services,Telecom Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5935,2019-01-01 00:00:00,2023-12-16 23:23:00
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5911,2019-01-02 00:00:00,2023-12-16 00:00:00
RSP,Invesco S&P 500 Equal Weight ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,5778,2019-01-03 00:00:00,2023-12-16 20:00:00
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5564,2019-01-01 00:00:00,2023-12-16 10:00:00
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5470,2019-01-02 00:00:00,2023-12-16 08:00:00
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5412,2019-01-02 00:00:00,2023-12-15 00:00:00
BA,The Boeing Company,Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5382,2019-01-02 00:00:00,2023-12-16 23:00:00
AAL,American Airlines Group Inc.,Industrials,Airlines,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5365,2019-01-02 00:00:00,2023-12-16 20:00:00
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5338,2020-04-27 00:00:00,2023-12-16 23:00:00
NYMTN,,,,,,1257,2019-01-02,2023-12-28,96.4,True,True,True,5208,2023-12-06 00:00:00,2023-12-16 23:17:00
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5182,2019-01-02 00:00:00,2023-12-16 10:00:00
WBA,,,,,,1257,2019-01-02,2023-12-28,96.4,True,True,True,5131,2019-01-01 00:00:00,2023-12-16 23:00:00
MS,Morgan Stanley,Financial Services,Capital Markets,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,5073,2019-01-01 00:00:00,2023-12-16 22:00:00
CRM,"Salesforce, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4883,2019-01-02 00:00:00,2023-12-16 23:32:00
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4875,2019-01-02 00:00:00,2023-12-16 23:02:00
GME,GameStop Corp.,Consumer Cyclical,Specialty Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4857,2019-01-04 00:00:00,2023-12-15 00:00:00
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4768,2019-01-01 00:00:00,2020-06-11 06:05:13
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4737,2019-01-02 00:00:00,2023-12-16 18:00:00
EBR-B,Centrais Elétricas Brasileiras S.A. - Eletrobrás,Utilities,Utilities - Renewable,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4661,2023-12-01 00:00:00,2023-12-16 23:32:00
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4476,2019-01-02 00:00:00,2023-12-16 07:00:00
MU,"Micron Technology, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4466,2019-01-02 00:00:00,2023-12-16 22:00:00
OXSQL,,,,,,1253,2019-01-02,2023-12-21,96.1,True,True,True,4443,2023-12-08 00:00:00,2023-12-16 23:36:00
NVAX,"Novavax, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4306,2019-01-02 00:00:00,2023-12-16 00:00:00
QQQ,Invesco QQQ Trust,,,NGM,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,4285,2019-01-02 00:00:00,2023-12-16 18:00:00
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4233,2019-01-01 00:00:00,2023-12-16 00:00:00
AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4190,2019-01-02 00:00:00,2023-12-15 00:00:00
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,4066,2019-01-02 00:00:00,2023-12-16 04:00:00
XLK,State Street Technology Select Sector SPDR ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,4041,2019-01-02 00:00:00,2023-12-16 00:00:00
V,Visa Inc.,Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3991,2019-01-02 00:00:00,2023-12-16 19:00:00
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3923,2019-01-02 00:00:00,2023-12-16 20:00:00
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3837,2019-01-04 00:00:00,2023-12-16 21:00:00
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3836,2019-01-02 00:00:00,2023-12-16 21:00:00
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3716,2019-01-02 00:00:00,2023-12-16 10:00:00
BX,Blackstone Inc.,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3707,2019-01-02 00:00:00,2023-12-16 17:00:00
ADBE,Adobe Inc.,Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3706,2019-01-02 00:00:00,2023-12-16 21:00:00
CMCSA,Comcast Corporation,Communication Services,Telecom Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3695,2019-01-02 00:00:00,2023-12-16 21:00:00
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3672,2019-01-01 00:00:00,2023-12-16 23:05:00
BHP,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3614,2019-01-01 00:00:00,2023-12-16 19:00:00
TXN,Texas Instruments Incorporated,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3610,2019-01-01 00:00:00,2023-12-16 17:00:00
C,Citigroup Inc.,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3531,2019-01-02 00:00:00,2023-12-16 23:00:00
GCC,WisdomTree Enhanced Commodity Strategy Fund,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,3526,2020-01-30 00:00:00,2023-11-06 00:00:00
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3520,2019-01-01 00:00:00,2023-12-16 16:00:00
GE,GE Aerospace,Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3500,2019-01-02 00:00:00,2023-12-16 21:00:00
KEY,KeyCorp,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3473,2019-01-03 00:00:00,2023-12-16 11:00:00
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3452,2019-01-02 00:00:00,2023-12-16 02:00:00
TZA,Direxion Daily Small Cap Bear 3X Shares,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,3397,2019-01-22 08:02:16,2023-10-09 00:00:00
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3384,2019-01-02 00:00:00,2023-12-16 23:00:00
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3365,2019-01-02 00:00:00,2023-12-16 04:00:00
TGT,Target Corporation,Consumer Defensive,Discount Stores,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3333,2019-01-08 00:00:00,2023-12-16 01:00:00
SPY,SPDR S&P 500 ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,3319,2020-05-13 00:00:00,2023-12-16 23:00:00
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3275,2019-01-02 00:00:00,2023-12-16 06:00:00
NOW,"ServiceNow, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3171,2019-01-02 00:00:00,2023-12-16 23:00:00
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3164,2019-01-02 00:00:00,2023-12-16 20:00:00
NEM,Newmont Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3149,2019-01-02 00:00:00,2023-12-16 21:00:00
ENB,Enbridge Inc.,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3118,2019-01-01 00:00:00,2023-12-16 15:00:00
ORCL,Oracle Corporation,Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3117,2019-01-02 00:00:00,2023-12-16 00:00:00
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3109,2019-01-01 00:00:00,2023-12-16 20:00:00
ZIONL,,,,,,1257,2019-01-02,2023-12-28,96.4,True,True,True,3069,2023-12-10 00:00:00,2023-12-16 23:31:00
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3061,2019-01-02 00:00:00,2023-12-16 13:00:00
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,3027,2019-01-02 00:00:00,2023-12-16 00:00:00
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2993,2019-01-02 00:00:00,2023-12-16 23:00:00
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2969,2019-01-01 00:00:00,2023-12-16 00:00:00
COP,ConocoPhillips,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2962,2019-01-03 00:00:00,2023-12-16 23:00:00
UDN,Invesco DB US Dollar Index Bearish Fund,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,2936,2019-01-04 00:00:00,2023-12-07 00:00:00
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2910,2019-01-03 00:00:00,2023-12-16 11:00:00
AIR,AAR Corp.,Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2852,2019-01-02 00:00:00,2023-12-16 21:00:00
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2849,2019-01-02 00:00:00,2023-12-16 15:00:00
CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2842,2019-01-01 00:00:00,2023-12-16 21:00:00
CI,The Cigna Group,Healthcare,Healthcare Plans,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2825,2019-01-01 00:00:00,2023-12-16 07:00:00
PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2820,2019-01-03 00:00:00,2023-12-16 19:00:00
GOLD,"Gold.com, Inc.",Financial Services,Capital Markets,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2807,2019-01-02 00:00:00,2023-12-13 00:00:00
NVS,Novartis AG,Healthcare,Drug Manufacturers - General,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2801,2019-01-03 00:00:00,2023-12-14 00:00:00
AVGO,Broadcom Inc.,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2789,2019-01-01 00:00:00,2023-12-16 13:00:00
USB,U.S. Bancorp,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2783,2019-01-02 00:00:00,2023-12-16 00:00:00
GLD,SPDR Gold Shares,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,2780,2019-01-02 00:00:00,2023-12-16 17:00:00
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2768,2019-01-04 00:00:00,2023-12-14 00:00:00
ENPH,"Enphase Energy, Inc.",Technology,Solar,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2729,2019-01-06 00:00:00,2023-12-16 17:00:00
KKR,KKR & Co. Inc.,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2691,2019-01-02 00:00:00,2023-12-16 11:00:00
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2648,2019-01-04 00:00:00,2023-12-16 00:00:00
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2645,2019-01-02 00:00:00,2023-12-16 22:00:00
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2640,2019-01-02 00:00:00,2023-12-16 01:00:00
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2637,2019-01-04 00:00:00,2023-12-16 05:00:00
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2632,2019-01-01 00:00:00,2023-12-16 22:00:00
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2629,2019-01-01 00:00:00,2023-12-16 00:00:00
ABT,Abbott Laboratories,Healthcare,Medical Devices,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2629,2019-01-02 00:00:00,2023-12-16 05:00:00
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2613,2019-01-01 00:00:00,2023-12-16 08:00:00
PXD,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,2601,2019-01-03 00:00:00,2023-12-16 08:00:00
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2595,2019-01-03 00:00:00,2023-12-15 00:00:00
GSK,GSK plc,Healthcare,Drug Manufacturers - General,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2593,2019-01-02 00:00:00,2023-12-16 21:00:00
AMT,American Tower Corporation,Real Estate,REIT - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2592,2019-01-01 00:00:00,2023-12-16 22:00:00
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2589,2019-01-03 00:00:00,2023-12-12 00:00:00
LUV,Southwest Airlines Co.,Industrials,Airlines,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2587,2019-01-02 00:00:00,2023-12-16 16:00:00
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2585,2019-01-02 00:00:00,2023-12-16 23:35:00
WDC,Western Digital Corporation,Technology,Computer Hardware,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2563,2019-01-01 00:00:00,2023-12-15 00:00:00
VGIT,Vanguard Intermediate-Term Treasury Index Fund ETF Shares,,,NGM,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,2528,2019-01-07 00:00:00,2023-12-16 06:00:00
XLU,State Street Utilities Select Sector SPDR ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,2521,2019-01-02 00:00:00,2023-12-14 00:00:00
ACN,Accenture plc,Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2516,2019-01-07 00:00:00,2023-12-16 08:00:00
ACB,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2516,2019-01-02 00:00:00,2023-12-15 00:00:00
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2506,2019-04-30 00:00:00,2023-12-16 13:00:00
INO,"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2495,2019-01-03 00:00:00,2023-11-14 00:00:00
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2492,2019-01-02 00:00:00,2023-12-16 01:00:00
HUM,Humana Inc.,Healthcare,Healthcare Plans,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2486,2019-01-01 00:00:00,2023-12-16 20:00:00
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2479,2019-01-03 00:00:00,2023-12-16 22:00:00
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2477,2019-01-03 00:00:00,2023-12-16 19:00:00
CSX,CSX Corporation,Industrials,Railroads,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,2460,2019-01-02 00:00:00,2023-12-16 20:00:00
INDA,iShares MSCI India ETF,,,BTS,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,2446,2019-01-02 00:00:00,2023-12-15 00:00:00
