ticker
HEAR
FOLD
CLNE
DAR
TECH
FGEN
FFIV
ES
ASX
CTRA
FCN
GOGO
VNOM
FOSL
VRSN
CNO
EXP
EGP
FRPT
AWI
PTCT
DCI
HST
HASI
MMS
THO
KOS
PFSI
GEVO
NAT
VMI
FXP
OGE
TREE
ARKG
NTLA
ARW
ABM
OII
BKU
ANDE
THG
PBYI
ESNT
WOR
WNC
MOD
SWX
FXF
CONN
RMBS
BOX
VST
CLFD
TTOO
VXRT
COHR
LNN
TT
POR
NEPT
IBM
HIW
INFN
PEN
AMH
PRI
ACHC
NYMT
MTD
EDU
QLYS
BRX
HE
WDFC
PLAB
CHN
APT
EGHT
EVER
DXC
INGR
FNB
CLH
PKB
BBD
TX
KOP
BCO
MOO
DOC
GERN
WWW
PFF
IAG
HUBB
TKR
DIN
ACOR
EWG
RIG
BOH
BLD
SUI
VHT
ADTN
DLB
TROX
OZK
COR
DIOD
DVY
PRTS
AIN
TER
MTSI
BJRI
TTC
NTGR
KBR
PRFT
WTFC
AWK
ASIX
ATSG
HTHT
PCRX
ENVA
WIW
CHEF
NSIT
WPP
TITN
XSD
YETI
ARCH
GDDY
FBP
CCOI
CYTK
AMED
TPH
EMB
CHD
EGLE
CAE
ASTE
BKH
GATX
MTRN
IART
WTRG
RDN
FM
BOKF
VFH
CANF
XRAY
KEX
CLS
FIX
MVIS
TLYS
BDC
FR
RARE
ALTR
APPN
KRC
AGQ
GVA
AOS
NVTA
OSIS
ALE
KFY
AHT
EVRG
EUO
ESPR
HEES
USM
MTUM
RHI
FMS
GSL
ASC
AJG
AMG
WAFD
AMWD
PRIM
MRTX
VB
HDV
APPS
DGRO
SWI
APOG
ALG
NMIH
APLS
FNKO
VIRT
ASHR
ARAY
AGEN
NGD
GDOT
CPA
VRNS
ATRA
DENN
CBAY
LH
TAST
PFLT
SPTN
IAC
WTS
BPTH
LAKE
FUL
CDNA
VRT
AIV
RGEN
AEG
RH
FATE
HUBG
RJF
HCSG
MXL
EPV
NFE
ESLT
KODK
UPWK
ESTC
ESI
BLMN
UUUU
UMC
ANSS
CVLT
KMPR
BGS
HUYA
GGB
DUST
CRH
CMP
FND
HTH
TXMD
CRTO
KNX
LYV
DSX
CWCO
VLY
FTV
WW
MSEX
INGN
DRQ
DKL
NNVC
TELL
PEGA
HURN
MRNS
BAP
PATK
PCH
EBIX
AMX
WMS
FULT
MNKD
EXPO
JBLU
MORN
FORM
TPL
AGI
RDY
TRU
CCS
ADXS
JCI
PNFP
HPP
YCS
REG
HBM
EGY
ATUS
ICF
ETRN
TSEM
CHUY
UBSI
LMT
HLF
FSM
REM
POWI
WHD
LPLA
KNDI
AGRX
OCUL
EUFN
BMA
RVNC
AMKR
CALX
ATR
GBCI
ONB
GPC
ACST
CEIX
CXW
DAC
RWLK
ASGN
EFC
OTEX
WIT
VOE
ARI
TAC
FIZZ
ARDX
HI
WPRT
BTE
EWA
MX
SXC
AGIO
VBIV
COPX
JACK
USAC
CHDN
OFG
PAGS
CAMT
PLL
LRCX
RGR
NHI
GEL
RDHL
CAL
DX
CRMT
FCFS
VRA
AGR
QUAL
BBSI
BSBR
FMX
ANGI
DXJ
DHT
TBIO
ABEV
PUMP
AGO
ONTX
FLWS
QTWO
LSCC
PEAK
EXLS
GBDC
CLW
PBH
NMM
CATY
CASH
AMRC
NWE
EGBN
AMPH
ARKQ
TNP
TOPS
BP
LNC
BPT
RBA
AVB
HCI
USNA
TSLX
TRUE
RHP
BGNE
VSTM
MWA
PINC
HIBB
PDS
GTLS
VXUS
TALO
NUS
AROC
TNET
MOV
EWI
IBKR
NSSC
BCRX
TV
OMF
SVM
HRTX
AUDC
BNGO
ACIW
TBPH
DBA
CAPL
AEHR
COLB
ALLO
MNRO
RCI
FWRD
OPTT
JBL
DBC
FELE
PFS
HOV
TTMI
ESRT
FI
RTH
WH
KLIC
EIG
TCS
BPMC
HVT
TWI
CPK
USFD
CRI
QUAD
XXII
ASA
GRBK
CARG
SUPN
ECPG
GAIN
CQP
XLC
COHU
AKBA
TGI
ALDX
EWY
FOR
DRRX
ADNT
HGV
UCBI
UVV
GPI
ERIE
ABCB
BGFV
RMTI
CEVA
PRLB
CACC
DGII
UEC
BFAM
NSTG
NOMD
GL
MYE
OMER
INDB
VBK
DGRW
NVT
VRTS
NEWT
AVAV
CHMI
ECC
OCFC
RGA
BV
CENX
DGLY
BZUN
WATT
CTLT
VCEL
PRMW
TGH
AEIS
PRO
PI
TGNA
LGND
FIBK
APLE
PCTI
WNS
RIGL
OXLC
COLD
XHB
ATRC
ZTO
CDE
GLBS
BAND
ANIP
CVGW
CWK
AAON
VSTO
CNTY
FSI
MORT
VNET
KMDA
RLJ
USMV
CUBE
AZZ
ACCO
OSW
PBPB
ACA
FEZ
EXPR
CUBI
QIWI
OUT
HALL
NOAH
EZPW
CAAS
GLPI
RICK
LAMR
POL
DNN
MMYT
NPO
RUSHA
AAOI
ORA
VCYT
CCEP
OSUR
NERV
FSTR
RMAX
CLSK
NBY
COOP
WSBC
PGRE
QCLN
VC
UTI
ATHX
GPRK
NVMI
LOGI
BIL
BLIN
AGRO
GRFS
BWXT
MTZ
HIMX
WTI
ANGL
AGM
FET
PLUS
KAR
CAMP
PUK
IBP
PRA
OFIX
CADE
JNUG
CBD
FFBC
AKR
BANC
HNI
PHX
IBTX
AIF
PPH
DLNG
ATEC
PFBC
AHH
MOAT
LII
PAM
WSR
ACWI
HSII
PT
AXGN
CALA
CIB
OESX
PRAA
FVD
AFMD
ASRT
TRMK
FRME
BHLB
PRQR
NWS
REI
HTLF
ATEN
VVV
ZOM
AWR
SPRO
CDAY
APTO
VXX
EGRX
KELYA
ALRM
CGEN
LNT
CARA
ATOS
FHI
ACRX
UTL
BVN
EQH
AMTX
VOT
EXK
UFCS
ADMA
TTEC
LPX
ESEA
UI
OEC
CRIS
DLX
MNOV
VCSH
ROIC
AGS
NWBI
TENB
PLTM
CX
PDBC
XES
CBU
PSO
GKOS
PANL
BSM
ACMR
LSTR
PAHC
ZUO
VLRS
AMLP
ALT
DLA
VLUE
NWPX
CTO
VKTX
CERS
THRM
ATRO
QTRX
CODI
ENV
FFIN
GTN
CRNT
DCO
BXC
XNCR
DAVA
TBBK
KOSS
TPVG
FSK
SUP
FBT
EYE
ACP
ING
GMS
RGCO
VIAV
GDS
SPNS
ARCT
RRR
NDLS
CIM
EQC
APAM
LECO
CHRS
EVTC
RDNT
HESM
CMCO
LE
MPAA
MYRG
PKX
AGYS
PLX
FLOT
KRO
SPLG
QUIK
CTS
HRZN
LZB
DEI
GTE
ICD
PAR
FHB
BCBP
ERII
SUM
DOOO
OPCH
PLOW
EBR
BCPC
WSC
GOGL
CIO
COKE
LOPE
TPC
AVT
DOOR
PNNT
AVA
LEU
RM
FORR
ENTA
LPSN
CNSL
CPSI
RDUS
BXMT
KOPN
ACRE
RGS
NSPR
INSW
DRV
AER
CVM
DHC
NEA
NBTB
AUPH
BPOP
LBRDK
GMED
TWST
URA
MTRX
DEA
NEU
JNPR
DON
HRI
FCPT
CHX
JDST
REX
TCPC
ADUS
GNL
CABO
PPA
ALEX
EDAP
PBJ
BSET
NTB
UGP
PSI
UUP
CNOB
NM
DOMO
CLRB
LPCN
TH
CDXS
ATKR
FBIZ
BLCM
HR
TPB
TRS
HCKT
TARO
KYN
VECO
TCBK
NTRA
CMRX
BCOV
PRDO
OCN
IBN
INBK
JBT
PEJ
HOLI
ICAD
TKC
FDIS
CTSO
TTGT
ERX
EXPI
TZOO
FPI
LADR
TECL
SPSC
NR
BCLI
VOX
BFS
CCBG
BHE
ESE
XLRE
ALIM
AMSC
GOLF
ARDC
BKLN
CAC
WRLD
USAP
APG
CW
GUNR
LEDS
PRPL
EAF
AEZS
LMAT
GLTR
HHS
BMRC
ARLO
BRFS
BUSE
KWR
ARGX
ALX
CNNE
SPH
EPRT
LXP
PEBO
FDUS
BBH
GMAB
BRT
HEP
ELTK
VERU
WLDN
CCNE
FSS
FMNB
NVGS
GNK
BLRX
ATNI
FARM
GENE
EVRI
UEIC
ERY
CHCO
VVI
BAK
NMR
AROW
CIG
HRTG
USFR
VTWO
GSHD
GOOD
VTNR
FSBW
KINS
ACES
CIBR
FSTA
ONCY
LPG
TGS
ENZ
TMST
VCIT
FXR
EWQ
BOTZ
L
WHF
EMQQ
MUFG
TDIV
FXO
RDWR
NINE
LTC
PFC
VTIP
GLT
CHMG
EPAC
RLGT
RPT
FC
FTEK
EB
NRIM
AMRN
CQQQ
LCUT
MRCC
LRN
AUB
ALRS
MOFG
BLX
ALLT
GALT
FTK
AMBC
LAND
AXS
PGX
KRG
JJSF
GLYC
RCKY
HOFT
APPF
CATO
ABIO
BDN
NNI
EVOK
BNDX
MTLS
FXL
XMLV
KBE
BNO
VYGR
SPXC
QYLD
AAT
BSRR
CEI
COLL
EVA
ARGT
VTEB
ATNM
BGSF
CTRN
AMAL
ADAP
KIE
NEXT
FBNC
FBK
FTS
DSI
YORW
EXTR
DRIV
AP
VT
SPHQ
HAYN
BFIN
DSU
AMSF
QRTEA
ZLAB
BKD
PJT
RPD
KBWR
VGSH
RPG
CARS
TR
BOIL
PJP
PDFS
FTDR
MTX
CMCM
DLN
GHC
FLIC
GAIA
COWZ
BJK
CYCC
NVG
AHCO
LOCO
RWL
FTEC
BRY
CARZ
EDC
PACW
CWST
NGVC
HOPE
IBIO
VOXX
VHC
BGH
CLDT
LFUS
NZF
COMB
TRVG
AFB
RCUS
OPI
ARVN
CIVB
AMJ
FTCS
KEP
KALA
CENT
GSBC
OLP
UVSP
EURN
INSM
PRTA
USHY
QFIN
CTBI
RWR
NAD
ZYME
BY
FXH
TRST
CIGI
FTA
PSR
CVCY
MOR
DLHC
EQAL
AAXJ
FRA
HTLD
ACWX
TTI
FFWM
NHC
FCT
FEX
PSMT
CDLX
ABUS
LAUR
BTAI
ALCO
KALU
CASI
UTF
CASS
PRF
FTAI
OPRA
XHR
FPX
EEMV
NEAR
CMPR
TRNS
BIOL
FAX
DMRC
PEY
HBCP
PHUN
GILT
ESGD
PKOH
VOOV
PMO
NEO
AINC
EFV
OR
HBIO
DXPE
FENG
SPSM
MPB
XAR
AQST
KRP
GM
MSBI
MSC
FRBA
GSBD
MUX
WIA
PBT
BKCC
ASYS
FLL
VEU
AMSWA
CSGS
HSTM
NMFC
UAN
BRZU
CDMO
PGC
SPIB
KRNT
QQEW
XSW
RYAM
JAKK
XNET
RDVY
URG
DRH
FUV
RPAY
VAW
TECS
EQX
DLTH
EARN
NIU
QRHC
DGICA
CYD
GF
UTG
EDV
FENY
GEN
DAKT
NTCT
SPXL
NC
JYNT
BSV
ETON
RVT
GRVY
RAND
FBMS
TSE
RCMT
CUTR
TLH
RQI
NFBK
EWT
WMC
GLDD
AIA
ALPN
UNTY
WEAT
BHB
GNE
EVGN
CRT
GDV
OCSL
LEO
DEM
RCON
NAK
FMN
LIQT
CSSE
EBMT
TDW
PRK
PEO
PHO
EBF
DMLP
OOMA
NEXA
BSIG
PHI
CENTA
BBDC
PDM
HACK
UFPT
IAK
TCX
DSGX
ODC
REMX
TMP
PFIE
TOUR
FLXS
ORGO
EFOI
PRPH
VICR
UPRO
AGX
PID
BKT
JOUT
QUS
AMEH
AOSL
SUB
TFLO
ACTG
EZM
MSB
TBNK
CCLP
LTRX
NXRT
QCRH
ANIK
SPHB
ATRI
RAMP
BIV
HSON
ASTC
CBFV
CFBK
DFIN
EML
AMNB
FNX
EVN
EMD
OPRX
POWL
PED
PSCE
AMPE
FSP
BIZD
EYPT
SPI
APDN
USEG
ESPO
GMDA
ZYXI
OGEN
SUNW
KOD
FRBK
CRBP
REZ
BLBD
FARO
ANAB
UMH
FTXG
HTBI
AMTB
JRVR
FNCL
REVG
PCQ
LYTS
ROBO
FWONK
PTGX
LVS
ESGR
PGEN
HONE
ACIU
GHL
BFK
INCO
CMLS
NRO
AFT
CRMD
ADX
QQXT
SPCB
PCB
FXG
RCM
CVCO
PAVE
CPIX
UHAL
UVXY
TMV
GREK
EFT
RYTM
LANC
HNRG
PETQ
ASPN
VRRM
EEV
AMPY
EAST
FSV
GPMT
DESP
NRP
RNGR
AXDX
OFLX
VWOB
KRYS
RCKT
BAB
BPRN
TISI
GRIN
OPY
AWP
RFIL
API
TAGS
KBWB
CTHR
TYG
CLIR
NCZ
CBNK
RBCAA
CTMX
VV
GDEN
FXZ
DES
WHLR
FAT
RMBL
BBDO
PKE
PKW
AE
FT
INSG
BBU
DSKE
KOF
ALOT
ESSA
FCBC
BSVN
WTM
BOSC
QD
SPMD
GSY
EZA
FHLC
BAR
EINC
NTIC
FINV
BBC
QQQX
ALLK
GAB
EFG
LEE
GOF
XERS
KAI
XSOE
FTGC
TCCO
CHT
BCH
EZU
CRWS
TYO
XOMA
VRNA
LINC
UCO
TENX
FCOM
HCM
BWG
LTBR
GNTY
RMR
FFIC
FIW
DMTK
CNDT
NBH
DDM
GDYN
GLDM
FLNT
SUSA
BLFS
PPT
PZA
KW
UXIN
BWFG
EUSA
VERI
KE
VGLT
NTWK
KBWY
VREX
WVE
FNDA
GHY
FIDU
MYI
HQH
BTO
FNK
OMFL
DFJ
BFC
TEDU
RDCM
AWF
AIRG
ERSX
NFRA
FTC
UST
WINA
FTSM
LTRPA
MRUS
ESGV
BCSF
VSS
FGBI
SPUU
NKSH
AEYE
BHR
VCLT
FBZ
NTG
AEY
PROV
PWV
BSL
FSFG
ANY
EIS
UJB
UDOW
PSCD
FINX
ACNB
YMAB
FTXN
CRVL
BNED
TNA
HIX
VXF
GIM
PGP
TLSA
TIPX
LXU
DTD
GGAL
ABEO
CDZI
LMBS
CPSS
PML
DJCO
DNP
PMX
BUI
RDIV
VMO
PMF
YYY
PBUS
REZI
NBN
NVEC
RGP
MVBF
ICCC
QQQE
GMRE
FPE
PHK
ACU
LEJU
PBE
GENC
BHK
WASH
DMB
AGD
LPTH
ATEX
FUNC
GRX
CJJD
ATOM
VJET
AMZA
BRF
USIG
GSAT
EQ
PZC
NOVT
TAIT
TRVN
EFAV
RDFN
CRBN
FBND
PLPC
FFC
ESCA
FTXL
PGZ
BW
LPL
QNST
DGS
BFST
CXE
QGRO
CVBF
CWB
PTF
ONCT
BME
NUGT
RWM
RWO
VFL
ONEY
TY
DMF
LWAY
UTSI
WTBA
KBWP
CPLP
PNI
CRNX
COMT
ACEL
AVNW
ADVM
PCF
MVF
VGM
KNSA
VEON
SPTI
EBTC
CHIE
DJD
ELD
CMCT
AKTS
EVF
VIXY
GURE
GAM
TRTX
ASM
FTXR
GBAB
PCEF
SPOK
GLO
CTG
PNF
KURA
OXBR
BST
MRBK
FPL
BIOX
ROOF
CIX
ETG
PXLW
XSLV
VALU
VIOV
QLD
ASHS
KTCC
NRT
TTP
ONEV
RGLS
FRI
CLSD
GBR
OVID
VGI
PDI
PFM
PLBC
CORR
CULP
BBAR
CLWT
CASA
BOXL
RIBT
GTIM
HQI
GNR
FEN
VTVT
RBB
OCX
NATH
EVV
RBBN
RMNI
APYX
EPOL
BCML
LKFN
PVI
CEM
CWI
FTFT
ETW
CGA
PESI
PSQ
DBEZ
HUSA
FNLC
CFFI
CZWI
TIPT
OSPN
DBEU
RDI
VBF
CGBD
ESTA
VRCA
FFNW
MOGO
HPS
NML
BWX
CREG
FBIO
EQBK
ORTX
VTSI
CRESY
WOOD
CHIX
ELP
SPDW
BBGI
CRVS
BBJP
NWLI
KXIN
USA
REKR
CZNC
HEWJ
TSI
TLK
FCO
CLPR
EMKR
EVFM
OPGN
FEIM
BYSI
FANH
NAIL
CNET
TK
HROW
UBT
XMMO
ESQ
GCBC
PIRS
ESGE
BBCP
KLXE
MTR
GTEC
FAM
PDT
EWUS
REW
PSTV
RINF
SYBX
TUSK
USCI
VNM
SPTS
GASS
CHIM
EURL
DHIL
ARAV
CURE
ENSV
PMM
KEQU
AMRK
JGH
VALQ
LDP
ACWV
MUE
BFZ
AIQ
WYY
CZA
PRNT
PCYO
FGM
IAF
MUA
GEOS
AOR
DOG
TBF
GSIT
PSL
NXJ
ORC
DSL
KGRN
CRF
HQL
ETB
SYPR
CANE
PSCC
MXC
LGLV
MPV
XNTK
CWBC
YXI
RWX
EVC
VKQ
DCTH
GUSH
CVLY
OTLK
DIV
KOLD
DGP
DXD
DGZ
FJP
GNSS
GMBL
ONEO
TIGO
FLC
ENLV
RVP
OSG
FF
BGR
BIB
ELMD
DZSI
DGRS
CBON
VAPO
FTSL
GLQ
ASLN
SUPV
CHW
FPAY
RXL
CPHI
CLM
AJX
DTEC
DBGR
PFXF
EIGR
LARK
SPPP
DBP
TBT
AVGR
XLG
FNWB
DIVB
HURC
ERC
KCE
FXU
BOND
SVRA
HIE
FNDE
EDN
TRX
HEEM
CAF
BELFA
VXZ
FAMI
DJP
GLDI
DBJP
USLM
CHCI
CXH
SZK
MTEX
NESR
KB
PIXY
NIM
CTXR
CALF
TFI
BH
GBLI
AGZ
CNFR
TGEN
MOGU
VKI
FLTR
NAN
BATT
UAVS
DXYN
EXG
FEUZ
CANG
PXI
NRK
OSS
FEM
HEWG
PRFZ
HNNA
EELV
NPK
KORU
CMBS
REPL
CBAT
RCEL
AUBN
EVBN
BDRY
GNMA
EUM
RLMD
JHI
BNY
EDIV
ATHE
BTA
UWM
CDTX
VEGI
DGT
DMO
AREC
GUT
BLE
BLW
EES
CAPR
DPST
BHV
LEGH
XMHQ
BCDA
OPTN
XIN
BANX
DBE
